tanggal,nama_stasiun,penumpang_berangkat_komuter,penumpang_datang_komuter
2024-03-20 06:00,CICAYUR,11,6
2024-03-20 07:00,CICAYUR,15,11
2024-03-20 08:00,CICAYUR,11,8
2024-03-20 09:00,CICAYUR,5,4
2024-03-20 16:00,CICAYUR,8,11
2024-03-20 17:00,CICAYUR,9,13
2024-03-20 18:00,CICAYUR,4,10
2024-03-20 19:00,CICAYUR,2,4
2024-03-21 06:00,CICAYUR,18,8
2024-03-21 07:00,CICAYUR,21,9
2024-03-21 08:00,CICAYUR,13,9
2024-03-21 09:00,CICAYUR,5,3
2024-03-21 16:00,CICAYUR,8,11
2024-03-21 17:00,CICAYUR,11,13
2024-03-21 18:00,CICAYUR,6,10
2024-03-21 19:00,CICAYUR,3,3
2024-03-22 06:00,CICAYUR,13,7
2024-03-22 07:00,CICAYUR,17,12
2024-03-22 08:00,CICAYUR,10,11
2024-03-22 09:00,CICAYUR,4,4
2024-03-22 16:00,CICAYUR,8,15
2024-03-22 17:00,CICAYUR,10,17
2024-03-22 18:00,CICAYUR,4,10
2024-03-22 19:00,CICAYUR,2,4
2024-03-23 06:00,CICAYUR,10,5
2024-03-23 07:00,CICAYUR,12,8
2024-03-23 08:00,CICAYUR,8,7
2024-03-23 09:00,CICAYUR,3,2
2024-03-23 16:00,CICAYUR,5,8
2024-03-23 17:00,CICAYUR,7,9
2024-03-23 18:00,CICAYUR,4,6
2024-03-23 19:00,CICAYUR,1,3
2024-03-24 06:00,CICAYUR,9,5
2024-03-24 07:00,CICAYUR,11,8
2024-03-24 08:00,CICAYUR,7,7
2024-03-24 09:00,CICAYUR,3,2
2024-03-24 16:00,CICAYUR,4,9
2024-03-24 17:00,CICAYUR,5,8
2024-03-24 18:00,CICAYUR,3,6
2024-03-24 19:00,CICAYUR,1,3
2024-03-25 06:00,CICAYUR,17,8
2024-03-25 07:00,CICAYUR,18,12
2024-03-25 08:00,CICAYUR,14,9
2024-03-25 09:00,CICAYUR,6,4
2024-03-25 16:00,CICAYUR,8,15
2024-03-25 17:00,CICAYUR,10,18
2024-03-25 18:00,CICAYUR,6,10
2024-03-25 19:00,CICAYUR,2,4
2024-03-26 06:00,CICAYUR,19,7
2024-03-26 07:00,CICAYUR,21,12
2024-03-26 08:00,CICAYUR,14,8
2024-03-26 09:00,CICAYUR,6,4
2024-03-26 16:00,CICAYUR,8,12
2024-03-26 17:00,CICAYUR,13,13
2024-03-26 18:00,CICAYUR,6,9
2024-03-26 19:00,CICAYUR,2,4
2024-03-27 06:00,CICAYUR,16,8
2024-03-27 07:00,CICAYUR,18,12
2024-03-27 08:00,CICAYUR,12,9
2024-03-27 09:00,CICAYUR,6,4
2024-03-27 16:00,CICAYUR,9,13
2024-03-27 17:00,CICAYUR,12,14
2024-03-27 18:00,CICAYUR,6,9
2024-03-27 19:00,CICAYUR,2,3
2024-03-28 06:00,CICAYUR,13,7
2024-03-28 07:00,CICAYUR,16,12
2024-03-28 08:00,CICAYUR,11,8
2024-03-28 09:00,CICAYUR,5,4
2024-03-28 16:00,CICAYUR,7,11
2024-03-28 17:00,CICAYUR,8,15
2024-03-28 18:00,CICAYUR,5,9
2024-03-28 19:00,CICAYUR,2,4
2024-03-29 06:00,CICAYUR,13,6
2024-03-29 07:00,CICAYUR,14,7
2024-03-29 08:00,CICAYUR,10,6
2024-03-29 09:00,CICAYUR,4,3
2024-03-29 16:00,CICAYUR,6,9
2024-03-29 17:00,CICAYUR,9,13
2024-03-29 18:00,CICAYUR,4,7
2024-03-29 19:00,CICAYUR,2,3
2024-03-30 06:00,CICAYUR,17,7
2024-03-30 07:00,CICAYUR,15,10
2024-03-30 08:00,CICAYUR,12,8
2024-03-30 09:00,CICAYUR,5,3
2024-03-30 16:00,CICAYUR,8,11
2024-03-30 17:00,CICAYUR,9,10
2024-03-30 18:00,CICAYUR,5,8
2024-03-30 19:00,CICAYUR,2,3
2024-03-31 06:00,CICAYUR,13,5
2024-03-31 07:00,CICAYUR,14,8
2024-03-31 08:00,CICAYUR,10,6
2024-03-31 09:00,CICAYUR,4,3
2024-03-31 16:00,CICAYUR,7,10
2024-03-31 17:00,CICAYUR,8,11
2024-03-31 18:00,CICAYUR,4,7
2024-03-31 19:00,CICAYUR,1,3
2024-04-01 06:00,CICAYUR,20,8
2024-04-01 07:00,CICAYUR,20,12
2024-04-01 08:00,CICAYUR,14,10
2024-04-01 09:00,CICAYUR,5,4
2024-04-01 16:00,CICAYUR,11,12
2024-04-01 17:00,CICAYUR,14,15
2024-04-01 18:00,CICAYUR,7,11
2024-04-01 19:00,CICAYUR,3,4
2024-04-02 06:00,CICAYUR,19,7
2024-04-02 07:00,CICAYUR,19,12
2024-04-02 08:00,CICAYUR,15,10
2024-04-02 09:00,CICAYUR,6,4
2024-04-02 16:00,CICAYUR,10,12
2024-04-02 17:00,CICAYUR,11,13
2024-04-02 18:00,CICAYUR,5,9
2024-04-02 19:00,CICAYUR,2,4
2024-04-03 06:00,CICAYUR,453,235
2024-04-03 07:00,CICAYUR,518,344
2024-04-03 08:00,CICAYUR,344,260
2024-04-03 09:00,CICAYUR,161,125
2024-04-03 16:00,CICAYUR,259,413
2024-04-03 17:00,CICAYUR,301,529
2024-04-03 18:00,CICAYUR,157,297
2024-04-03 19:00,CICAYUR,54,114
2024-04-04 06:00,CICAYUR,451,235
2024-04-04 07:00,CICAYUR,575,368
2024-04-04 08:00,CICAYUR,387,327
2024-04-04 09:00,CICAYUR,171,129
2024-04-04 16:00,CICAYUR,284,363
2024-04-04 17:00,CICAYUR,284,413
2024-04-04 18:00,CICAYUR,163,339
2024-04-04 19:00,CICAYUR,58,137
2024-04-05 06:00,CICAYUR,400,264
2024-04-05 07:00,CICAYUR,528,309
2024-04-05 08:00,CICAYUR,367,271
2024-04-05 09:00,CICAYUR,144,110
2024-04-05 16:00,CICAYUR,268,414
2024-04-05 17:00,CICAYUR,290,483
2024-04-05 18:00,CICAYUR,163,272
2024-04-05 19:00,CICAYUR,60,104
2024-04-06 06:00,CICAYUR,419,246
2024-04-06 07:00,CICAYUR,502,352
2024-04-06 08:00,CICAYUR,394,257
2024-04-06 09:00,CICAYUR,157,108
2024-04-06 16:00,CICAYUR,281,406
2024-04-06 17:00,CICAYUR,337,473
2024-04-06 18:00,CICAYUR,133,303
2024-04-06 19:00,CICAYUR,70,120
2024-04-07 06:00,CICAYUR,394,205
2024-04-07 07:00,CICAYUR,397,252
2024-04-07 08:00,CICAYUR,298,224
2024-04-07 09:00,CICAYUR,132,103
2024-04-07 16:00,CICAYUR,184,296
2024-04-07 17:00,CICAYUR,260,343
2024-04-07 18:00,CICAYUR,132,225
2024-04-07 19:00,CICAYUR,50,81
2024-04-08 06:00,CICAYUR,329,152
2024-04-08 07:00,CICAYUR,391,209
2024-04-08 08:00,CICAYUR,272,214
2024-04-08 09:00,CICAYUR,97,68
2024-04-08 16:00,CICAYUR,145,282
2024-04-08 17:00,CICAYUR,219,313
2024-04-08 18:00,CICAYUR,97,187
2024-04-08 19:00,CICAYUR,44,77
2024-04-09 06:00,CICAYUR,225,88
2024-04-09 07:00,CICAYUR,249,144
2024-04-09 08:00,CICAYUR,153,131
2024-04-09 09:00,CICAYUR,69,57
2024-04-09 16:00,CICAYUR,93,152
2024-04-09 17:00,CICAYUR,139,202
2024-04-09 18:00,CICAYUR,61,108
2024-04-09 19:00,CICAYUR,23,55
2024-04-10 06:00,CICAYUR,191,99
2024-04-10 07:00,CICAYUR,232,151
2024-04-10 08:00,CICAYUR,147,132
2024-04-10 09:00,CICAYUR,61,57
2024-04-10 16:00,CICAYUR,103,186
2024-04-10 17:00,CICAYUR,156,219
2024-04-10 18:00,CICAYUR,71,124
2024-04-10 19:00,CICAYUR,27,55
2024-04-11 06:00,CICAYUR,386,186
2024-04-11 07:00,CICAYUR,410,285
2024-04-11 08:00,CICAYUR,266,193
2024-04-11 09:00,CICAYUR,114,101
2024-04-11 16:00,CICAYUR,162,329
2024-04-11 17:00,CICAYUR,204,359
2024-04-11 18:00,CICAYUR,98,219
2024-04-11 19:00,CICAYUR,48,85
2024-04-12 06:00,CICAYUR,259,149
2024-04-12 07:00,CICAYUR,334,189
2024-04-12 08:00,CICAYUR,192,153
2024-04-12 09:00,CICAYUR,95,77
2024-04-12 16:00,CICAYUR,133,264
2024-04-12 17:00,CICAYUR,166,284
2024-04-12 18:00,CICAYUR,72,184
2024-04-12 19:00,CICAYUR,29,75
2024-04-13 06:00,CICAYUR,419,203
2024-04-13 07:00,CICAYUR,399,270
2024-04-13 08:00,CICAYUR,287,229
2024-04-13 09:00,CICAYUR,113,108
2024-04-13 16:00,CICAYUR,209,315
2024-04-13 17:00,CICAYUR,249,377
2024-04-13 18:00,CICAYUR,133,240
2024-04-13 19:00,CICAYUR,58,96
2024-04-14 06:00,CICAYUR,353,191
2024-04-14 07:00,CICAYUR,337,293
2024-04-14 08:00,CICAYUR,218,237
2024-04-14 09:00,CICAYUR,99,96
2024-04-14 16:00,CICAYUR,182,331
2024-04-14 17:00,CICAYUR,223,326
2024-04-14 18:00,CICAYUR,90,210
2024-04-14 19:00,CICAYUR,37,92
2024-04-15 06:00,CICAYUR,311,187
2024-04-15 07:00,CICAYUR,407,269
2024-04-15 08:00,CICAYUR,232,227
2024-04-15 09:00,CICAYUR,122,82
2024-04-15 16:00,CICAYUR,179,309
2024-04-15 17:00,CICAYUR,196,328
2024-04-15 18:00,CICAYUR,105,183
2024-04-15 19:00,CICAYUR,42,71
2024-04-16 06:00,CICAYUR,278,153
2024-04-16 07:00,CICAYUR,443,261
2024-04-16 08:00,CICAYUR,296,210
2024-04-16 09:00,CICAYUR,102,86
2024-04-16 16:00,CICAYUR,170,264
2024-04-16 17:00,CICAYUR,225,314
2024-04-16 18:00,CICAYUR,112,224
2024-04-16 19:00,CICAYUR,39,74
2024-04-17 06:00,CICAYUR,372,184
2024-04-17 07:00,CICAYUR,358,322
2024-04-17 08:00,CICAYUR,238,247
2024-04-17 09:00,CICAYUR,131,86
2024-04-17 16:00,CICAYUR,164,290
2024-04-17 17:00,CICAYUR,215,329
2024-04-17 18:00,CICAYUR,121,203
2024-04-17 19:00,CICAYUR,46,107
2024-04-18 06:00,CICAYUR,377,192
2024-04-18 07:00,CICAYUR,389,289
2024-04-18 08:00,CICAYUR,278,227
2024-04-18 09:00,CICAYUR,102,104
2024-04-18 16:00,CICAYUR,181,296
2024-04-18 17:00,CICAYUR,220,362
2024-04-18 18:00,CICAYUR,126,249
2024-04-18 19:00,CICAYUR,50,79
2024-04-19 06:00,CICAYUR,331,177
2024-04-19 07:00,CICAYUR,349,247
2024-04-19 08:00,CICAYUR,293,198
2024-04-19 09:00,CICAYUR,115,81
2024-04-19 16:00,CICAYUR,155,287
2024-04-19 17:00,CICAYUR,259,388
2024-04-19 18:00,CICAYUR,129,221
2024-04-19 19:00,CICAYUR,40,90
2024-04-20 06:00,CICAYUR,324,185
2024-04-20 07:00,CICAYUR,346,250
2024-04-20 08:00,CICAYUR,235,198
2024-04-20 09:00,CICAYUR,117,83
2024-04-20 16:00,CICAYUR,168,284
2024-04-20 17:00,CICAYUR,216,363
2024-04-20 18:00,CICAYUR,122,238
2024-04-20 19:00,CICAYUR,48,79
2024-04-21 06:00,CICAYUR,319,157
2024-04-21 07:00,CICAYUR,335,264
2024-04-21 08:00,CICAYUR,208,224
2024-04-21 09:00,CICAYUR,99,83
2024-04-21 16:00,CICAYUR,168,313
2024-04-21 17:00,CICAYUR,209,331
2024-04-21 18:00,CICAYUR,87,201
2024-04-21 19:00,CICAYUR,36,86
2024-04-22 06:00,CICAYUR,403,222
2024-04-22 07:00,CICAYUR,416,277
2024-04-22 08:00,CICAYUR,342,230
2024-04-22 09:00,CICAYUR,117,90
2024-04-22 16:00,CICAYUR,244,395
2024-04-22 17:00,CICAYUR,256,396
2024-04-22 18:00,CICAYUR,128,285
2024-04-22 19:00,CICAYUR,56,95
2024-04-23 06:00,CICAYUR,333,171
2024-04-23 07:00,CICAYUR,464,315
2024-04-23 08:00,CICAYUR,274,208
2024-04-23 09:00,CICAYUR,107,111
2024-04-23 16:00,CICAYUR,185,368
2024-04-23 17:00,CICAYUR,255,375
2024-04-23 18:00,CICAYUR,112,216
2024-04-23 19:00,CICAYUR,51,105
2024-04-24 06:00,CICAYUR,382,194
2024-04-24 07:00,CICAYUR,379,328
2024-04-24 08:00,CICAYUR,319,225
2024-04-24 09:00,CICAYUR,140,99
2024-04-24 16:00,CICAYUR,200,361
2024-04-24 17:00,CICAYUR,267,402
2024-04-24 18:00,CICAYUR,109,228
2024-04-24 19:00,CICAYUR,55,88
2024-04-25 06:00,CICAYUR,363,195
2024-04-25 07:00,CICAYUR,445,309
2024-04-25 08:00,CICAYUR,342,229
2024-04-25 09:00,CICAYUR,112,90
2024-04-25 16:00,CICAYUR,225,363
2024-04-25 17:00,CICAYUR,235,436
2024-04-25 18:00,CICAYUR,139,275
2024-04-25 19:00,CICAYUR,57,92
2024-04-26 06:00,CICAYUR,392,188
2024-04-26 07:00,CICAYUR,482,305
2024-04-26 08:00,CICAYUR,316,249
2024-04-26 09:00,CICAYUR,110,97
2024-04-26 16:00,CICAYUR,222,377
2024-04-26 17:00,CICAYUR,210,343
2024-04-26 18:00,CICAYUR,108,254
2024-04-26 19:00,CICAYUR,53,87
2024-04-27 06:00,CICAYUR,345,204
2024-04-27 07:00,CICAYUR,442,282
2024-04-27 08:00,CICAYUR,283,232
2024-04-27 09:00,CICAYUR,108,95
2024-04-27 16:00,CICAYUR,194,361
2024-04-27 17:00,CICAYUR,239,400
2024-04-27 18:00,CICAYUR,103,229
2024-04-27 19:00,CICAYUR,39,86
2024-04-28 06:00,CICAYUR,282,158
2024-04-28 07:00,CICAYUR,278,200
2024-04-28 08:00,CICAYUR,230,157
2024-04-28 09:00,CICAYUR,89,74
2024-04-28 16:00,CICAYUR,146,218
2024-04-28 17:00,CICAYUR,168,299
2024-04-28 18:00,CICAYUR,89,146
2024-04-28 19:00,CICAYUR,38,59
2024-04-29 06:00,CICAYUR,431,190
2024-04-29 07:00,CICAYUR,547,300
2024-04-29 08:00,CICAYUR,304,233
2024-04-29 09:00,CICAYUR,126,116
2024-04-29 16:00,CICAYUR,246,351
2024-04-29 17:00,CICAYUR,263,445
2024-04-29 18:00,CICAYUR,149,268
2024-04-29 19:00,CICAYUR,52,102
2024-04-30 06:00,CICAYUR,347,33
2024-04-30 07:00,CICAYUR,408,55
2024-04-30 08:00,CICAYUR,286,42
2024-04-30 09:00,CICAYUR,112,19
2024-04-30 16:00,CICAYUR,182,58
2024-04-30 17:00,CICAYUR,224,78
2024-04-30 18:00,CICAYUR,111,49
2024-04-30 19:00,CICAYUR,46,21
2024-05-01 06:00,CICAYUR,275,169
2024-05-01 07:00,CICAYUR,355,201
2024-05-01 08:00,CICAYUR,205,183
2024-05-01 09:00,CICAYUR,107,82
2024-05-01 16:00,CICAYUR,171,271
2024-05-01 17:00,CICAYUR,194,275
2024-05-01 18:00,CICAYUR,94,188
2024-05-01 19:00,CICAYUR,35,70
2024-05-02 06:00,CICAYUR,341,50
2024-05-02 07:00,CICAYUR,457,80
2024-05-02 08:00,CICAYUR,277,58
2024-05-02 09:00,CICAYUR,115,26
2024-05-02 16:00,CICAYUR,157,80
2024-05-02 17:00,CICAYUR,244,91
2024-05-02 18:00,CICAYUR,113,60
2024-05-02 19:00,CICAYUR,40,23
2024-05-03 06:00,CICAYUR,342,166
2024-05-03 07:00,CICAYUR,370,319
2024-05-03 08:00,CICAYUR,268,243
2024-05-03 09:00,CICAYUR,113,109
2024-05-03 16:00,CICAYUR,178,331
2024-05-03 17:00,CICAYUR,267,426
2024-05-03 18:00,CICAYUR,109,263
2024-05-03 19:00,CICAYUR,47,96
2024-05-04 06:00,CICAYUR,287,146
2024-05-04 07:00,CICAYUR,413,251
2024-05-04 08:00,CICAYUR,253,224
2024-05-04 09:00,CICAYUR,116,75
2024-05-04 16:00,CICAYUR,177,261
2024-05-04 17:00,CICAYUR,231,351
2024-05-04 18:00,CICAYUR,122,182
2024-05-04 19:00,CICAYUR,37,78
2024-05-05 06:00,CICAYUR,216,121
2024-05-05 07:00,CICAYUR,313,181
2024-05-05 08:00,CICAYUR,173,176
2024-05-05 09:00,CICAYUR,76,71
2024-05-05 16:00,CICAYUR,108,228
2024-05-05 17:00,CICAYUR,133,227
2024-05-05 18:00,CICAYUR,87,146
2024-05-05 19:00,CICAYUR,31,64
2024-05-06 06:00,CICAYUR,376,227
2024-05-06 07:00,CICAYUR,405,319
2024-05-06 08:00,CICAYUR,359,258
2024-05-06 09:00,CICAYUR,148,88
2024-05-06 16:00,CICAYUR,205,329
2024-05-06 17:00,CICAYUR,281,463
2024-05-06 18:00,CICAYUR,122,265
2024-05-06 19:00,CICAYUR,48,103
2024-05-07 06:00,CICAYUR,380,231
2024-05-07 07:00,CICAYUR,476,290
2024-05-07 08:00,CICAYUR,272,227
2024-05-07 09:00,CICAYUR,117,94
2024-05-07 16:00,CICAYUR,226,361
2024-05-07 17:00,CICAYUR,258,358
2024-05-07 18:00,CICAYUR,142,270
2024-05-07 19:00,CICAYUR,45,108
2024-05-08 06:00,CICAYUR,404,181
2024-05-08 07:00,CICAYUR,472,310
2024-05-08 08:00,CICAYUR,287,294
2024-05-08 09:00,CICAYUR,147,109
2024-05-08 16:00,CICAYUR,210,354
2024-05-08 17:00,CICAYUR,278,421
2024-05-08 18:00,CICAYUR,115,260
2024-05-08 19:00,CICAYUR,58,102
2024-05-09 06:00,CICAYUR,300,192
2024-05-09 07:00,CICAYUR,378,246
2024-05-09 08:00,CICAYUR,249,210
2024-05-09 09:00,CICAYUR,124,89
2024-05-09 16:00,CICAYUR,168,345
2024-05-09 17:00,CICAYUR,257,393
2024-05-09 18:00,CICAYUR,106,218
2024-05-09 19:00,CICAYUR,53,96
2024-05-10 06:00,CICAYUR,277,143
2024-05-10 07:00,CICAYUR,383,277
2024-05-10 08:00,CICAYUR,261,205
2024-05-10 09:00,CICAYUR,95,86
2024-05-10 16:00,CICAYUR,189,278
2024-05-10 17:00,CICAYUR,233,375
2024-05-10 18:00,CICAYUR,98,207
2024-05-10 19:00,CICAYUR,40,89
2024-05-14 06:00,CICAYUR,176,95
2024-05-14 07:00,CICAYUR,225,133
2024-05-14 08:00,CICAYUR,155,116
2024-05-14 09:00,CICAYUR,51,49
2024-05-14 16:00,CICAYUR,100,152
2024-05-14 17:00,CICAYUR,127,206
2024-05-14 18:00,CICAYUR,54,131
2024-05-14 19:00,CICAYUR,20,42
2024-08-19 06:00,CICAYUR,367,243
2024-08-19 07:00,CICAYUR,509,293
2024-08-19 08:00,CICAYUR,319,282
2024-08-19 09:00,CICAYUR,118,121
2024-08-19 16:00,CICAYUR,236,382
2024-08-19 17:00,CICAYUR,308,425
2024-08-19 18:00,CICAYUR,155,286
2024-08-19 19:00,CICAYUR,56,98
2024-10-24 06:00,CICAYUR,386,49
2024-10-24 07:00,CICAYUR,373,64
2024-10-24 08:00,CICAYUR,282,63
2024-10-24 09:00,CICAYUR,123,28
2024-10-24 16:00,CICAYUR,161,94
2024-10-24 17:00,CICAYUR,209,111
2024-10-24 18:00,CICAYUR,126,63
2024-10-24 19:00,CICAYUR,49,24
2024-11-01 06:00,CICAYUR,409,238
2024-11-01 07:00,CICAYUR,489,312
2024-11-01 08:00,CICAYUR,330,298
2024-11-01 09:00,CICAYUR,131,98
2024-11-01 16:00,CICAYUR,234,417
2024-11-01 17:00,CICAYUR,242,400
2024-11-01 18:00,CICAYUR,123,259
2024-11-01 19:00,CICAYUR,54,117
2024-11-02 06:00,CICAYUR,398,203
2024-11-02 07:00,CICAYUR,437,323
2024-11-02 08:00,CICAYUR,302,279
2024-11-02 09:00,CICAYUR,132,87
2024-11-02 16:00,CICAYUR,214,324
2024-11-02 17:00,CICAYUR,268,340
2024-11-02 18:00,CICAYUR,115,270
2024-11-02 19:00,CICAYUR,47,108
2024-11-03 06:00,CICAYUR,285,171
2024-11-03 07:00,CICAYUR,388,246
2024-11-03 08:00,CICAYUR,230,187
2024-11-03 09:00,CICAYUR,88,77
2024-11-03 16:00,CICAYUR,170,324
2024-11-03 17:00,CICAYUR,226,353
2024-11-03 18:00,CICAYUR,111,215
2024-11-03 19:00,CICAYUR,38,92
2024-11-04 06:00,CICAYUR,457,232
2024-11-04 07:00,CICAYUR,461,336
2024-11-04 08:00,CICAYUR,344,316
2024-11-04 09:00,CICAYUR,147,110
2024-11-04 16:00,CICAYUR,265,352
2024-11-04 17:00,CICAYUR,283,393
2024-11-04 18:00,CICAYUR,155,320
2024-11-04 19:00,CICAYUR,54,126
2024-11-05 06:00,CICAYUR,378,243
2024-11-05 07:00,CICAYUR,520,354
2024-11-05 08:00,CICAYUR,276,308
2024-11-05 09:00,CICAYUR,143,102
2024-11-05 16:00,CICAYUR,236,354
2024-11-05 17:00,CICAYUR,299,382
2024-11-05 18:00,CICAYUR,142,274
2024-11-05 19:00,CICAYUR,47,100
2024-11-06 06:00,CICAYUR,227,214
2024-11-06 07:00,CICAYUR,300,333
2024-11-06 08:00,CICAYUR,200,253
2024-11-06 09:00,CICAYUR,95,93
2024-11-06 16:00,CICAYUR,159,417
2024-11-06 17:00,CICAYUR,186,443
2024-11-06 18:00,CICAYUR,99,244
2024-11-06 19:00,CICAYUR,31,99
2024-11-07 06:00,CICAYUR,295,188
2024-11-07 07:00,CICAYUR,333,377
2024-11-07 08:00,CICAYUR,240,275
2024-11-07 09:00,CICAYUR,79,120
2024-11-07 16:00,CICAYUR,149,339
2024-11-07 17:00,CICAYUR,159,491
2024-11-07 18:00,CICAYUR,95,300
2024-11-07 19:00,CICAYUR,40,112
2024-11-08 06:00,CICAYUR,406,209
2024-11-08 07:00,CICAYUR,458,314
2024-11-08 08:00,CICAYUR,350,275
2024-11-08 09:00,CICAYUR,150,105
2024-11-08 16:00,CICAYUR,222,389
2024-11-08 17:00,CICAYUR,277,453
2024-11-08 18:00,CICAYUR,124,268
2024-11-08 19:00,CICAYUR,47,103
2024-11-09 06:00,CICAYUR,392,203
2024-11-09 07:00,CICAYUR,536,301
2024-11-09 08:00,CICAYUR,338,244
2024-11-09 09:00,CICAYUR,136,85
2024-11-09 16:00,CICAYUR,194,326
2024-11-09 17:00,CICAYUR,260,336
2024-11-09 18:00,CICAYUR,117,227
2024-11-09 19:00,CICAYUR,60,92
2024-11-10 06:00,CICAYUR,305,145
2024-11-10 07:00,CICAYUR,380,224
2024-11-10 08:00,CICAYUR,224,201
2024-11-10 09:00,CICAYUR,87,68
2024-11-10 16:00,CICAYUR,150,241
2024-11-10 17:00,CICAYUR,180,304
2024-11-10 18:00,CICAYUR,111,204
2024-11-10 19:00,CICAYUR,41,75
2024-11-11 06:00,CICAYUR,470,210
2024-11-11 07:00,CICAYUR,437,337
2024-11-11 08:00,CICAYUR,294,259
2024-11-11 09:00,CICAYUR,139,121
2024-11-11 16:00,CICAYUR,221,403
2024-11-11 17:00,CICAYUR,318,386
2024-11-11 18:00,CICAYUR,129,263
2024-11-11 19:00,CICAYUR,54,106
2024-11-12 06:00,CICAYUR,452,223
2024-11-12 07:00,CICAYUR,499,296
2024-11-12 08:00,CICAYUR,353,297
2024-11-12 09:00,CICAYUR,147,89
2024-11-12 16:00,CICAYUR,223,317
2024-11-12 17:00,CICAYUR,249,363
2024-11-12 18:00,CICAYUR,138,276
2024-11-12 19:00,CICAYUR,47,101
2024-11-13 06:00,CICAYUR,392,206
2024-11-13 07:00,CICAYUR,422,314
2024-11-13 08:00,CICAYUR,341,234
2024-11-13 09:00,CICAYUR,116,103
2024-11-13 16:00,CICAYUR,240,394
2024-11-13 17:00,CICAYUR,279,411
2024-11-13 18:00,CICAYUR,136,229
2024-11-13 19:00,CICAYUR,55,121
2024-11-14 06:00,CICAYUR,409,240
2024-11-14 07:00,CICAYUR,507,287
2024-11-14 08:00,CICAYUR,355,235
2024-11-14 09:00,CICAYUR,133,96
2024-11-14 16:00,CICAYUR,180,369
2024-11-14 17:00,CICAYUR,248,431
2024-11-14 18:00,CICAYUR,135,233
2024-11-14 19:00,CICAYUR,47,110
2024-11-15 06:00,CICAYUR,384,229
2024-11-15 07:00,CICAYUR,505,354
2024-11-15 08:00,CICAYUR,341,262
2024-11-15 09:00,CICAYUR,141,100
2024-11-15 16:00,CICAYUR,202,407
2024-11-15 17:00,CICAYUR,264,466
2024-11-15 18:00,CICAYUR,147,296
2024-11-15 19:00,CICAYUR,60,105
2024-11-16 06:00,CICAYUR,572,226
2024-11-16 07:00,CICAYUR,698,340
2024-11-16 08:00,CICAYUR,514,291
2024-11-16 09:00,CICAYUR,194,99
2024-11-16 16:00,CICAYUR,316,344
2024-11-16 17:00,CICAYUR,450,420
2024-11-16 18:00,CICAYUR,181,236
2024-11-16 19:00,CICAYUR,84,115
2024-11-17 06:00,CICAYUR,268,131
2024-11-17 07:00,CICAYUR,329,214
2024-11-17 08:00,CICAYUR,237,195
2024-11-17 09:00,CICAYUR,90,69
2024-11-17 16:00,CICAYUR,172,260
2024-11-17 17:00,CICAYUR,198,269
2024-11-17 18:00,CICAYUR,93,162
2024-11-17 19:00,CICAYUR,38,86
2024-11-18 06:00,CICAYUR,412,190
2024-11-18 07:00,CICAYUR,440,319
2024-11-18 08:00,CICAYUR,306,236
2024-11-18 09:00,CICAYUR,153,109
2024-11-18 16:00,CICAYUR,213,431
2024-11-18 17:00,CICAYUR,252,500
2024-11-18 18:00,CICAYUR,134,307
2024-11-18 19:00,CICAYUR,59,121
2024-11-19 06:00,CICAYUR,451,184
2024-11-19 07:00,CICAYUR,538,285
2024-11-19 08:00,CICAYUR,304,234
2024-11-19 09:00,CICAYUR,133,88
2024-11-19 16:00,CICAYUR,214,349
2024-11-19 17:00,CICAYUR,283,433
2024-11-19 18:00,CICAYUR,129,231
2024-11-19 19:00,CICAYUR,49,89
2024-11-20 06:00,CICAYUR,340,193
2024-11-20 07:00,CICAYUR,438,347
2024-11-20 08:00,CICAYUR,319,242
2024-11-20 09:00,CICAYUR,134,90
2024-11-20 16:00,CICAYUR,205,368
2024-11-20 17:00,CICAYUR,260,394
2024-11-20 18:00,CICAYUR,150,282
2024-11-20 19:00,CICAYUR,54,104
2024-11-21 06:00,CICAYUR,415,157
2024-11-21 07:00,CICAYUR,466,222
2024-11-21 08:00,CICAYUR,318,218
2024-11-21 09:00,CICAYUR,123,98
2024-11-21 16:00,CICAYUR,240,321
2024-11-21 17:00,CICAYUR,270,382
2024-11-21 18:00,CICAYUR,119,234
2024-11-21 19:00,CICAYUR,47,94
2024-11-22 06:00,CICAYUR,374,236
2024-11-22 07:00,CICAYUR,546,284
2024-11-22 08:00,CICAYUR,317,303
2024-11-22 09:00,CICAYUR,133,117
2024-11-22 16:00,CICAYUR,220,357
2024-11-22 17:00,CICAYUR,250,386
2024-11-22 18:00,CICAYUR,144,256
2024-11-22 19:00,CICAYUR,54,106
2024-11-23 06:00,CICAYUR,382,217
2024-11-23 07:00,CICAYUR,513,285
2024-11-23 08:00,CICAYUR,328,264
2024-11-23 09:00,CICAYUR,127,111
2024-11-23 16:00,CICAYUR,181,302
2024-11-23 17:00,CICAYUR,275,384
2024-11-23 18:00,CICAYUR,137,273
2024-11-23 19:00,CICAYUR,43,109
2024-11-24 06:00,CICAYUR,255,131
2024-11-24 07:00,CICAYUR,322,221
2024-11-24 08:00,CICAYUR,177,162
2024-11-24 09:00,CICAYUR,91,70
2024-11-24 16:00,CICAYUR,146,204
2024-11-24 17:00,CICAYUR,162,251
2024-11-24 18:00,CICAYUR,94,153
2024-11-24 19:00,CICAYUR,32,74
2024-11-25 06:00,CICAYUR,368,258
2024-11-25 07:00,CICAYUR,545,369
